City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
345,Naifaru,MV,5.4444,73.3657,81.73,72,99,11.5,overcast clouds
346,Jumla,NP,29.2747,82.1838,42.67,72,1,4.47,clear sky
347,Kisangani,CD,0.5167,25.2,70.23,97,98,1.86,light rain
348,Saint Anthony,US,45.0205,-93.218,59.94,58,20,1.99,few clouds
349,Dhidhdhoo,MV,6.8833,73.1,81.86,72,100,9.06,overcast clouds
350,Itoman,JP,26.1247,127.6694,71.62,68,0,4.61,clear sky
351,Cuamba,MZ,-14.8031,36.5372,70.32,44,8,4.45,clear sky
352,Veraval,IN,20.9,70.3667,77.79,41,100,12.59,overcast clouds
353,Kudahuvadhoo,MV,2.6708,72.8944,81.88,76,99,10.58,overcast clouds
354,Dwarka,IN,22.2394,68.9678,79.77,52,99,9.24,overcast clouds
355,Kargasok,RU,59.0556,80.8572,22.78,81,84,15.05,broken clouds
356,Caravelas,BR,-17.7125,-39.2481,74.82,79,18,6.06,few clouds
357,Pochutla,MX,15.7432,-96.4661,88.83,64,48,6.22,scattered clouds
358,Ishigaki,JP,24.3448,124.1572,75.47,67,100,6.06,overcast clouds
359,Sao Miguel Do Tapuio,BR,-5.5036,-41.3233,89.8,28,89,0.43,overcast clouds
360,Bayburt,TR,40.2589,40.2278,41.41,91,100,1.21,overcast clouds
361,Nakhodka,RU,42.8333,132.8947,44.51,65,100,4.68,overcast clouds
362,Ariquemes,BR,-9.9133,-63.0408,91.2,43,96,2.21,overcast clouds
363,Bustamante,MX,26.5333,-100.5,78.8,17,0,6.55,clear sky
364,Hvide Sande,DK,56.0045,8.1294,55.69,79,61,26.8,broken clouds
365,Darnah,LY,32.767,22.6367,69.42,74,1,4.76,clear sky
366,Alihe,CN,50.5667,123.7167,31.19,49,100,6.22,overcast clouds
367,Fairbanks,US,64.8378,-147.7164,21.09,90,90,3.44,mist
368,Suslovo,RU,56.2167,88.1167,38.48,53,100,16.93,overcast clouds
369,Filingue,NE,14.3521,3.3168,91.56,12,79,5.86,broken clouds
370,Eydhafushi,MV,5.1033,73.0708,81.73,72,86,12.12,overcast clouds
371,Narsaq,GL,60.9167,-46.05,27.25,79,86,4.38,overcast clouds
372,Escanaba,US,45.7453,-87.0646,56.21,75,99,3.0,overcast clouds
373,Negombo,LK,7.2083,79.8358,75.25,94,40,2.3,scattered clouds
374,Kondinskoye,RU,59.6481,67.41,20.35,79,7,14.81,clear sky
375,Ulladulla,AU,-35.35,150.4667,59.88,52,76,10.18,broken clouds
376,Griffith,US,41.5284,-87.4237,55.4,96,90,1.01,heavy intensity rain
377,Kaoma,ZM,-14.7833,24.8,73.62,39,64,2.15,broken clouds
378,Abnub,EG,27.2696,31.1511,75.42,36,87,6.44,overcast clouds
379,Oyama,JP,36.3,139.8,54.59,62,0,2.64,clear sky
380,Lavrentiya,RU,65.5833,-171.0,14.74,80,100,4.16,overcast clouds
381,Zhicheng,CN,30.2956,111.5047,56.35,73,2,2.57,light rain
382,Newport,GB,51.5877,-2.9984,54.82,85,95,14.99,overcast clouds
383,Bambous Virieux,MU,-20.3428,57.7575,72.21,100,75,1.14,broken clouds
384,Sobolevo,RU,54.4299,31.8996,46.76,94,61,8.46,broken clouds
385,Caluquembe,AO,-13.7833,14.6833,65.43,79,100,3.31,overcast clouds
386,Gushikawa,JP,26.3544,127.8686,70.83,64,9,5.39,clear sky
387,Kabalo,CD,-6.05,26.9167,70.02,93,26,3.15,scattered clouds
388,Muros,ES,42.7762,-9.0603,58.08,94,100,18.16,overcast clouds
389,Chipata,ZM,-13.6333,32.65,66.51,38,9,4.88,clear sky
390,Airai,TL,-8.9266,125.4092,60.93,87,97,1.1,overcast clouds
391,Castro Alves,BR,-12.7656,-39.4283,73.15,71,4,8.05,clear sky
392,Haines Junction,CA,60.7522,-137.5108,26.55,80,100,2.3,overcast clouds
393,Skjervoy,NO,70.0311,20.9714,43.18,62,97,25.84,overcast clouds
394,Wentzville,US,38.8114,-90.8529,53.65,93,100,4.0,overcast clouds
395,Mackay,AU,-21.15,149.2,80.04,94,0,0.0,clear sky
396,Muscatine,US,41.4667,-91.1335,54.32,80,90,4.0,overcast clouds
397,Turinsk,RU,58.0458,63.696,21.07,78,32,8.01,scattered clouds
398,Yate,GB,51.5407,-2.4184,53.42,89,97,4.0,overcast clouds
399,Qurayyat,SA,31.3318,37.3428,69.98,24,0,2.3,clear sky
400,Kailua,US,21.4022,-157.7394,83.75,65,31,9.24,scattered clouds
401,Zabaykalsk,RU,49.6333,117.3167,28.06,59,100,14.03,overcast clouds
402,Magistralnyy,RU,56.1725,107.4458,24.17,57,100,4.9,overcast clouds
403,Meulaboh,ID,4.1363,96.1285,75.22,87,100,4.34,light rain
404,Port-Gentil,GA,-0.7193,8.7815,80.56,83,75,10.36,thunderstorm
405,Sola,VU,-13.8833,167.55,81.61,72,100,16.2,overcast clouds
406,Auki,SB,-8.7676,160.7034,82.29,76,56,5.06,broken clouds
407,Casimiro Castillo,MX,19.6,-104.4333,84.56,72,46,3.51,scattered clouds
408,Lodwar,KE,3.1191,35.5973,86.05,41,88,16.06,overcast clouds
409,Tutoia,BR,-2.7619,-42.2744,80.08,77,99,6.87,overcast clouds
410,Tiznit,MA,29.5833,-9.5,63.03,72,4,0.74,clear sky
411,Sao Felix Do Xingu,BR,-6.6447,-51.995,86.05,44,46,2.75,scattered clouds
412,Bentiu,SS,9.2333,29.8333,77.2,72,69,4.97,broken clouds
413,Tahoua,NE,14.8888,5.2692,86.92,12,63,10.09,broken clouds
414,Rangpur,BD,25.75,89.25,68.79,73,5,5.73,clear sky
415,Dingle,PH,10.9995,122.6711,75.83,91,81,8.55,light rain
416,Huesca,ES,42.1362,-0.4087,58.1,94,90,4.0,light rain
417,Aranos,NA,-24.1333,19.1167,77.11,11,44,14.29,scattered clouds
418,Suoyarvi,RU,62.0833,32.35,46.13,92,98,9.22,overcast clouds
419,Bernalillo,US,35.05,-106.6673,75.25,24,1,1.01,clear sky
420,Isangel,VU,-19.55,169.2667,78.91,73,7,3.44,clear sky
421,Luena,AO,-11.7833,19.9167,62.83,92,87,1.34,moderate rain
422,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,81.59,77,99,1.77,overcast clouds
423,Oussouye,SN,12.485,-16.5469,80.78,76,100,4.83,overcast clouds
424,Praia,CV,14.9215,-23.5087,79.34,78,75,14.97,broken clouds
425,Mercedes,AR,-34.6515,-59.4307,87.85,22,34,14.85,scattered clouds
426,Mabaruma,GY,8.2,-59.7833,79.38,81,81,5.21,broken clouds
427,Saint-Joseph,RE,-21.3667,55.6167,68.47,80,20,10.2,few clouds
428,Rongcheng,CN,30.634,117.8517,55.9,84,21,1.48,light rain
429,Derzhavinsk,KZ,51.1,66.3167,36.1,86,100,11.81,light rain
430,Cobija,BO,-11.0267,-68.7692,91.58,55,75,3.44,broken clouds
431,Yarmouth,US,41.7057,-70.2286,53.19,78,90,8.99,overcast clouds
432,Saint George,US,37.1041,-113.5841,78.53,30,0,1.99,clear sky
433,Fagersta,SE,60.0042,15.7932,48.65,95,53,5.32,broken clouds
434,Tucumcari,US,35.1717,-103.725,72.95,17,0,3.44,clear sky
435,Sovetskiy,RU,61.3614,63.5842,19.06,74,7,9.95,clear sky
436,Podolsk,RU,55.4242,37.5547,50.38,86,75,5.01,broken clouds
437,Richards Bay,ZA,-28.783,32.0377,67.95,85,100,15.08,light rain
438,Sitka,US,57.0531,-135.33,43.02,79,100,6.17,light rain
439,Khartoum,SD,15.5518,32.5324,93.27,20,14,13.02,few clouds
440,Talara,PE,-4.5772,-81.2719,74.16,64,0,18.41,clear sky
441,Krasnoselkup,RU,65.7,82.4667,24.75,98,58,5.55,light snow
442,Eenhana,NA,-17.4667,16.3333,74.91,48,64,4.23,broken clouds
443,Abaete,BR,-19.16,-45.4458,80.58,48,97,6.29,overcast clouds
444,Plettenberg Bay,ZA,-34.0527,23.3716,62.17,83,100,11.45,overcast clouds
445,Yeppoon,AU,-23.1333,150.7333,76.78,75,46,5.86,scattered clouds
446,Cabo Rojo,PR,18.0866,-67.1457,86.68,68,16,4.0,few clouds
447,Muli,MV,2.9167,73.5667,82.2,77,98,11.34,overcast clouds
448,Penzance,GB,50.1186,-5.5371,52.81,78,100,31.56,moderate rain
449,Tromso,NO,69.6496,18.957,36.37,87,75,3.44,broken clouds
450,Aquin,HT,18.2833,-73.4,82.78,71,24,6.71,few clouds
451,Lixourion,GR,38.2019,20.4314,61.74,67,99,9.33,overcast clouds
452,Elliot Lake,CA,46.3834,-82.6331,50.09,77,100,5.68,overcast clouds
453,Vardo,NO,70.3705,31.1107,37.15,74,12,22.35,few clouds
454,Buenos Aires,AR,-34.6132,-58.3772,86.94,56,0,17.27,clear sky
455,Melfort,CA,52.8667,-104.6177,46.53,66,95,1.14,overcast clouds
456,Chillicothe,US,39.3331,-82.9824,58.91,100,90,6.91,light rain
457,Adeje,ES,28.1227,-16.726,70.88,68,40,13.8,scattered clouds
458,Eureka,US,40.8021,-124.1637,67.19,82,100,4.0,overcast clouds
459,Miles City,US,46.4083,-105.8406,68.5,29,49,8.97,scattered clouds
460,Husum,DE,54.4858,9.0524,55.51,65,67,14.63,broken clouds
461,Amga,RU,60.8953,131.9608,15.66,95,100,4.79,overcast clouds
462,Dayong,CN,25.0209,118.2898,72.9,89,100,1.88,light rain
463,Tchollire,CM,8.4022,14.1698,79.39,53,100,3.58,overcast clouds
464,Kutum,SD,14.2,24.6667,72.64,18,44,10.13,scattered clouds
465,Hounde,BF,11.5,-3.5167,82.83,50,69,4.94,broken clouds
466,Dunedin,NZ,-45.8742,170.5036,54.84,91,89,13.35,overcast clouds
467,Poum,NC,-20.2333,164.0167,75.63,73,4,14.65,clear sky
468,Northam,GB,51.0333,-4.2167,56.01,92,98,16.93,overcast clouds
469,Stefanesti,RO,44.8667,24.9333,45.48,68,3,5.93,clear sky
470,Kovylkino,RU,54.0388,43.9139,43.9,71,100,14.29,overcast clouds
471,Nanortalik,GL,60.1432,-45.2371,33.62,81,91,1.95,overcast clouds
472,Lang Suan,TH,9.9456,99.0785,78.53,89,100,3.49,overcast clouds
473,Washougal,US,45.5826,-122.3534,59.72,83,75,1.99,broken clouds
474,Shawville,CA,45.6001,-76.4827,54.79,65,6,7.14,clear sky
475,Broken Hill,AU,-31.95,141.4333,47.91,66,0,11.5,clear sky
476,Bow Island,CA,49.8668,-111.3684,38.95,93,100,9.22,overcast clouds
477,Praia Da Vitoria,PT,38.7333,-27.0667,70.05,88,20,8.05,few clouds
478,Mananjary,MG,-21.2167,48.3333,68.9,74,100,5.7,overcast clouds
479,Omboue,GA,-1.5746,9.2618,77.32,90,89,5.46,overcast clouds
480,Manga,BF,11.6636,-1.0731,86.52,39,38,4.54,scattered clouds
481,Paulo Afonso,BR,-9.4061,-38.2147,80.28,58,95,9.26,overcast clouds
482,Calvinia,ZA,-31.4707,19.776,55.74,68,0,2.59,clear sky
483,Batemans Bay,AU,-35.7167,150.1833,56.1,49,17,7.4,few clouds
484,Chicama,PE,-7.8447,-79.1469,63.14,62,25,10.89,scattered clouds
485,Kaniama,CD,-7.5667,24.1833,65.88,96,20,2.3,few clouds
486,Vangaindrano,MG,-23.35,47.6,64.02,84,49,5.14,scattered clouds
487,Severobaykalsk,RU,55.65,109.3167,18.63,76,100,4.81,overcast clouds
488,Vestmannaeyjar,IS,63.4427,-20.2734,45.72,83,99,16.96,overcast clouds
489,Souillac,MU,-20.5167,57.5167,72.36,100,75,1.14,broken clouds
490,Gagino,RU,55.2314,45.0339,43.43,75,100,15.59,overcast clouds
491,Havre-Saint-Pierre,CA,50.2334,-63.5986,52.39,50,1,3.44,clear sky
492,Kalmunai,LK,7.4167,81.8167,79.34,81,88,1.41,overcast clouds
493,San Juan,AR,-31.5375,-68.5364,92.05,21,71,10.42,broken clouds
494,Ust-Nera,RU,64.5667,143.2,-0.76,100,100,3.91,overcast clouds
495,Micheweni,TZ,-4.9667,39.8333,78.46,81,49,10.11,scattered clouds
496,Tautira,PF,-17.7333,-149.15,80.62,74,47,13.0,scattered clouds
497,Kilindoni,TZ,-7.9139,39.6668,78.55,80,21,10.33,few clouds
498,Talnakh,RU,69.4865,88.3972,16.43,95,100,8.93,light snow
499,Puerto Del Rosario,ES,28.5004,-13.8627,69.55,78,20,12.66,few clouds
500,Nelson Bay,AU,-32.7167,152.15,68.09,71,10,4.0,clear sky
501,Santa Maria,BR,-29.6842,-53.8069,85.3,45,0,17.27,clear sky
502,Pauini,BR,-7.7136,-66.9764,85.96,58,100,1.63,overcast clouds
503,Victoria,HK,22.2855,114.1577,76.98,91,83,3.0,broken clouds
504,Gold Coast,AU,-28.0,153.4333,77.18,77,100,3.0,overcast clouds
505,Deputatskiy,RU,69.3,139.9,7.83,90,100,8.55,overcast clouds
506,Turan,VN,16.0678,108.2208,76.98,94,75,0.0,broken clouds
507,Dudinka,RU,69.4058,86.1778,19.02,94,100,15.05,light snow
508,Ridgecrest,US,35.6225,-117.6709,83.64,21,1,1.01,clear sky
509,Shumikha,RU,55.2261,63.2961,25.12,64,3,5.91,clear sky
510,Wajir,KE,1.7471,40.0573,82.44,55,78,19.84,broken clouds
511,Labrea,BR,-7.2586,-64.7981,83.41,61,99,0.94,overcast clouds
512,Lasa,IT,46.6166,10.7002,40.37,61,98,3.94,overcast clouds
513,Krasnyy Bogatyr,RU,56.0145,41.1296,43.23,95,68,10.27,broken clouds
514,Kiama,AU,-34.6833,150.8667,62.01,60,99,1.01,overcast clouds
515,Niquero,CU,20.0431,-77.5828,84.11,71,96,12.39,overcast clouds
516,Kalemie,CD,-5.9475,29.1947,72.19,84,10,8.34,clear sky
517,Ailigandi,PA,9.2333,-78.0167,81.91,77,98,6.13,overcast clouds
518,Jiuquan,CN,39.7432,98.5174,40.3,34,4,6.06,clear sky
519,Miri,MY,4.4148,114.0089,77.14,100,40,2.3,scattered clouds
520,Steubenville,US,40.3698,-80.634,57.69,87,95,3.0,overcast clouds
521,Neiafu,TO,-18.65,-173.9833,74.08,88,75,6.91,light rain
522,Campbell River,CA,50.0163,-125.2446,51.26,49,20,4.0,few clouds
523,Yatou,CN,37.15,122.3833,55.27,75,12,4.79,few clouds
524,Inta,RU,66.0317,60.1659,12.83,98,74,9.24,broken clouds
525,Nakamura,JP,32.9833,132.9333,59.02,77,87,1.88,overcast clouds
526,Gidole,ET,5.65,37.3667,59.92,68,95,4.07,overcast clouds
527,Yar-Sale,RU,66.8333,70.8333,14.09,92,100,22.88,light snow
528,Sicuani,PE,-14.2694,-71.2261,50.92,72,98,12.1,moderate rain
529,Shadrinsk,RU,56.0852,63.6335,25.41,64,6,7.99,clear sky
530,Salalah,OM,17.0151,54.0924,79.11,72,3,5.82,clear sky
531,Santana Do Acarau,BR,-3.4606,-40.2122,82.98,56,44,9.6,scattered clouds
532,Asyut,EG,27.181,31.1837,75.38,35,92,6.78,overcast clouds
533,Effium,NG,6.6292,8.0593,80.71,67,95,4.43,overcast clouds
534,Grindavik,IS,63.8424,-22.4338,44.55,87,20,9.22,few clouds
535,Somerset East,ZA,-32.7217,25.588,55.71,82,59,3.13,light rain
536,Prieska,ZA,-29.6641,22.7474,64.94,42,0,10.45,clear sky
537,Bambanglipuro,ID,-7.95,110.2833,77.29,89,99,3.89,overcast clouds
538,Sydney,AU,-33.8679,151.2073,63.59,66,75,3.0,broken clouds
539,Aasiaat,GL,68.7098,-52.8699,24.76,96,99,9.48,overcast clouds
540,Constantine,DZ,36.365,6.6147,58.41,67,0,5.75,clear sky
541,Bakchar,RU,57.0186,82.0711,28.78,89,100,11.59,snow
542,Peterhead,GB,57.5058,-1.7981,45.0,83,100,15.59,overcast clouds
543,Nha Trang,VN,12.25,109.1833,77.0,91,97,5.53,overcast clouds
544,Rensvik,NO,63.1,7.8167,55.67,54,0,10.36,clear sky
545,Kavaratti,IN,10.5669,72.642,81.97,70,95,2.71,overcast clouds
546,Bandarbeyla,SO,9.4942,50.8122,78.15,82,11,14.65,few clouds
547,Gorontalo,ID,0.5412,123.0595,74.84,94,98,2.77,overcast clouds
548,Khor,RU,47.8861,134.9464,34.38,75,12,3.87,few clouds
549,Great Yarmouth,GB,52.6083,1.7305,51.24,83,99,14.05,overcast clouds
550,Mongo,TD,12.1844,18.693,83.75,19,8,4.79,clear sky
551,Nahrin,AF,36.0649,69.1334,47.75,71,0,1.28,clear sky
552,Nizwa,OM,22.9333,57.5333,73.69,36,0,1.39,clear sky
553,Dalvik,IS,65.9702,-18.5286,40.93,98,100,2.44,overcast clouds
554,Guaruja,BR,-23.9931,-46.2564,78.17,26,46,1.01,scattered clouds
555,Menongue,AO,-14.6585,17.691,64.8,85,100,4.59,overcast clouds
556,La Macarena,CO,2.1837,-73.7849,79.83,85,85,3.94,light rain
557,Pietermaritzburg,ZA,-29.6168,30.3928,63.68,98,89,1.05,overcast clouds
558,Yanam,IN,16.7333,82.2167,76.41,93,100,4.9,moderate rain
559,Yerofey Pavlovich,RU,53.9667,121.9667,20.26,50,0,2.37,clear sky
560,Aykhal,RU,66.0,111.5,-7.85,99,34,8.7,scattered clouds
561,Hobyo,SO,5.3505,48.5268,79.74,69,4,8.84,clear sky
562,Kishtwar,IN,33.3167,75.7667,44.94,52,0,5.55,clear sky
563,Puerto Leguizamo,CO,-0.1934,-74.7819,82.53,67,68,3.74,broken clouds
564,Soyo,AO,-6.1349,12.3689,78.8,84,78,9.46,broken clouds
565,Bereda,ES,43.2686,-7.5406,55.42,99,100,1.07,overcast clouds
566,Kampong Chhnang,KH,12.1667,104.55,74.79,93,100,3.89,overcast clouds
567,Tadine,NC,-21.55,167.8833,73.72,70,28,8.41,scattered clouds
568,Abengourou,CI,6.7297,-3.4964,72.77,97,100,2.86,overcast clouds
569,Khunti,IN,23.0833,85.2833,64.81,76,85,5.66,overcast clouds
570,Assare,BR,-6.8744,-39.875,88.34,28,83,6.67,broken clouds
571,Vikulovo,RU,56.8167,70.6107,24.42,68,11,13.65,few clouds
572,Naberera,TZ,-4.2,36.9333,64.33,85,100,10.09,overcast clouds
573,Jardim,BR,-21.4803,-56.1381,73.8,82,78,10.67,broken clouds
574,Port Augusta,AU,-32.5,137.7667,44.71,64,0,7.23,clear sky
575,Komsomolets,KZ,53.7453,62.0708,27.7,60,0,3.31,clear sky
576,Selenginsk,RU,52.0064,106.8647,10.81,59,0,5.39,clear sky
577,Shache,CN,38.4167,77.2406,47.21,34,16,6.26,few clouds
578,Hovd,MN,48.0056,91.6419,32.36,56,8,3.85,clear sky
579,Inyonga,TZ,-6.7167,32.0667,77.38,36,93,3.56,overcast clouds
580,Banjarmasin,ID,-3.3244,114.591,75.34,94,99,2.24,overcast clouds
581,Sergeyevka,KZ,53.88,67.4158,24.69,69,6,4.72,clear sky
582,Manzanillo,CU,20.3433,-77.1167,87.53,56,100,11.23,overcast clouds
583,Alta Floresta,BR,-9.8756,-56.0861,83.32,60,100,3.47,overcast clouds
584,Hyeres,FR,43.1167,6.1167,64.69,90,0,5.75,clear sky
585,Quesnel,CA,52.9999,-122.5029,44.35,33,4,7.4,clear sky
586,Filadelfia,US,39.9523,-75.1638,57.56,89,90,10.0,light rain
587,Rio Gallegos,AR,-51.6226,-69.2181,55.45,33,75,24.16,broken clouds
588,Sehwan,PK,26.4279,67.863,80.31,18,0,5.19,clear sky
589,Mizdah,LY,31.4451,12.9801,64.0,53,24,4.97,few clouds
590,Chernenko,RU,44.365,39.3103,40.91,86,0,2.64,clear sky
591,Phan Thiet,VN,10.9333,108.1,75.99,86,100,6.69,overcast clouds
592,Vila Velha,BR,-20.3297,-40.2925,74.55,83,100,7.36,overcast clouds
593,Ust-Kalmanka,RU,52.1207,83.305,42.87,68,85,14.05,overcast clouds
594,Byron Bay,AU,-28.65,153.6167,77.7,74,100,7.78,overcast clouds
595,Maniitsoq,GL,65.4167,-52.9,31.64,84,100,10.58,overcast clouds
596,Bacolod,PH,10.6667,122.95,78.08,85,85,7.07,overcast clouds
597,Totma,RU,59.9747,42.7642,45.55,85,100,11.83,overcast clouds
598,Kipushi,CD,-11.7667,27.2333,74.26,35,98,3.74,overcast clouds
599,Gazanjyk,TM,39.2446,55.5154,53.26,54,16,7.56,few clouds
600,Long Beach,US,33.767,-118.1892,95.74,48,1,3.0,clear sky
601,Kachiry,KZ,53.0675,76.1036,37.71,95,100,15.28,overcast clouds
602,Littleton,US,39.6133,-105.0166,76.91,15,0,1.99,clear sky
603,Khuzhir,RU,53.1939,107.3397,32.49,66,15,9.33,few clouds
604,Khani,GE,41.9563,42.9566,42.37,92,100,2.21,overcast clouds
605,San Juan Evangelista,MX,17.9,-95.1333,79.3,71,72,8.32,broken clouds
606,Ouadda,CF,8.0777,22.4007,71.28,59,86,2.33,overcast clouds
607,Marienburg,PL,54.0359,19.0266,50.88,73,7,10.25,clear sky
608,Ondjiva,AO,-17.0667,15.7333,78.17,46,100,2.44,overcast clouds
609,Wanning,CN,18.8003,110.3967,76.03,91,100,7.81,overcast clouds
610,Premia De Mar,ES,41.4921,2.3652,67.32,88,100,5.01,light rain
611,Talcahuano,CL,-36.7167,-73.1167,60.55,58,100,15.95,overcast clouds
612,Katangli,RU,51.7102,143.2326,32.9,77,3,7.99,clear sky
613,Hanmer Springs,NZ,-42.5167,172.8167,60.62,65,6,3.74,clear sky
614,Itaituba,BR,-4.2761,-55.9836,85.69,57,65,3.96,broken clouds
615,Dvinskoy,RU,62.1535,45.1175,35.38,99,100,4.76,overcast clouds
616,Skodje,NO,62.5021,6.7034,52.61,72,100,8.16,overcast clouds
617,Kununurra,AU,-15.7667,128.7333,80.58,83,11,5.75,few clouds
618,Kirakira,SB,-10.4544,161.9205,82.76,78,68,11.7,broken clouds
619,Semey,KZ,50.4111,80.2275,40.01,44,83,7.31,broken clouds
620,Banepa,NP,27.6298,85.5214,53.92,94,20,0.0,few clouds
621,Piacabucu,BR,-10.4056,-36.4344,75.79,71,40,6.71,scattered clouds
622,Dali,CN,25.7,100.1833,53.17,91,1,2.91,clear sky
623,Kurush,RU,41.2841,47.8345,28.6,88,100,2.77,light snow
624,Kanel,SN,15.4916,-13.1763,93.09,23,97,7.18,overcast clouds
625,Tyup,KG,42.7276,78.3648,37.44,95,100,2.73,overcast clouds
626,Volchikha,RU,52.0333,80.3833,37.69,42,100,10.8,overcast clouds
627,Urubicha,BO,-15.3833,-62.95,90.9,41,71,3.2,broken clouds
628,Durango,MX,24.8333,-104.8333,71.65,23,0,5.3,clear sky
629,Kaka,TM,37.3482,59.6143,52.81,44,2,5.26,clear sky
630,Doha,QA,25.2867,51.5333,84.18,70,0,6.91,clear sky
631,Daru,PG,-9.0763,143.2092,81.82,80,100,8.72,overcast clouds
632,Aitape,PG,-3.1374,142.3475,78.91,85,100,3.51,overcast clouds
633,Kurilsk,RU,45.2333,147.8833,47.25,88,98,18.86,overcast clouds
634,Derby,GB,52.9228,-1.4766,50.61,84,0,11.5,clear sky
635,Lambarene,GA,-0.7001,10.2406,75.74,94,100,2.08,light rain
636,Kuching,MY,1.55,110.3333,75.42,100,40,2.3,scattered clouds
637,Ano Kastritsion,GR,38.2667,21.8333,54.05,71,24,16.13,few clouds
638,Husavik,IS,66.0449,-17.3389,40.32,98,100,1.1,overcast clouds
639,Karasburg,NA,-28.0167,18.75,64.33,39,0,10.4,clear sky
640,Maoming,CN,21.65,110.9,72.16,90,79,4.12,broken clouds
641,Kikwit,CD,-5.041,18.8162,70.11,93,99,1.81,overcast clouds
642,Japura,ID,-0.3167,102.35,73.74,96,97,1.66,overcast clouds
643,Hanamaki,JP,39.3833,141.1167,42.39,90,0,2.1,clear sky
644,Morondava,MG,-20.2833,44.2833,74.3,68,96,2.64,overcast clouds
645,Odessa,UA,46.4775,30.7326,46.33,93,0,4.47,clear sky
646,Sechura,PE,-5.5569,-80.8222,75.88,56,83,16.96,broken clouds
647,Falmouth,GB,50.1544,-5.0711,52.79,79,100,25.21,light rain
648,Odweyne,SO,9.4092,45.064,72.95,20,25,15.03,scattered clouds
649,Mashhad,IR,36.297,59.6062,46.54,57,0,4.61,clear sky
650,Alizai,PK,33.5383,70.3462,61.16,41,0,3.71,clear sky
651,Minnedosa,CA,50.2453,-99.8436,54.75,42,70,14.0,broken clouds
652,Ramsar,IR,36.9226,50.6426,62.1,70,99,2.82,overcast clouds
653,Jiutai,CN,44.1525,125.8328,47.52,61,95,6.89,overcast clouds
654,Porto Walter,BR,-8.2686,-72.7439,79.02,77,100,2.89,overcast clouds
655,Akhtubinsk,RU,48.2795,46.1722,42.89,89,21,4.88,few clouds
656,Marfino,RU,55.7028,37.3822,50.25,80,90,13.42,overcast clouds
657,Araouane,ML,18.9048,-3.5265,84.65,24,82,10.8,broken clouds
658,Ucluelet,CA,48.9329,-125.5528,56.95,81,2,1.01,clear sky
659,Beringovskiy,RU,63.05,179.3167,12.52,86,100,2.93,overcast clouds
660,Westport,US,41.1415,-73.3579,56.08,73,90,1.01,overcast clouds
661,Rawson,AR,-43.3002,-65.1023,67.53,39,52,12.35,broken clouds
662,Butia,BR,-30.1197,-51.9622,73.27,72,2,11.9,clear sky
663,Ca Mau,VN,9.1769,105.15,76.35,94,99,4.23,light rain
664,Qaqortoq,GL,60.7167,-46.0333,27.1,83,82,3.24,broken clouds
665,Mandalgovi,MN,45.7625,106.2708,26.69,90,100,7.72,overcast clouds
666,Weatherford,US,32.7593,-97.7972,71.1,19,0,10.0,clear sky
667,Ardakan,IR,32.31,54.0175,61.93,26,12,7.76,few clouds
668,Veldhoven,NL,51.4183,5.4028,57.29,87,90,9.22,overcast clouds
669,Kara,TG,9.5511,1.1861,80.37,61,96,3.69,overcast clouds
670,Pangnirtung,CA,66.1451,-65.7125,31.71,97,100,6.04,snow
671,Mae Hong Son,TH,19.3003,97.9685,71.04,93,65,2.06,broken clouds
672,Bull Savanna,JM,17.8868,-77.5902,82.56,69,42,13.15,scattered clouds
673,Calderara Di Reno,IT,44.5631,11.2711,51.75,87,0,2.3,clear sky
674,Balakhta,RU,55.38,91.6,38.17,72,100,10.94,overcast clouds
675,Chkalovskoye,RU,44.8392,133.0436,38.1,65,36,4.18,scattered clouds
676,Biak,ID,-0.9131,122.8766,76.69,81,84,1.28,broken clouds
677,Bela,IN,25.9333,81.9833,67.32,52,0,5.44,clear sky
678,Chadan,RU,51.2833,91.5833,29.25,84,27,1.25,scattered clouds
679,Zaysan,KZ,47.4667,84.8667,47.23,69,99,4.9,overcast clouds
680,Sibi,PK,29.5448,67.8764,75.81,18,0,5.55,clear sky
681,Sona,IT,45.4388,10.8255,49.86,81,0,5.75,clear sky
682,Sibu,MY,2.3,111.8167,73.96,99,100,2.13,light rain
683,Lat Yao,TH,15.751,99.7893,73.06,95,99,2.86,overcast clouds
684,Rio Grande,BR,-32.035,-52.0986,70.95,81,4,18.3,clear sky
685,Vicente Guerrero,MX,19.1194,-98.1708,64.98,61,72,7.23,broken clouds
686,Sao Joao Da Barra,BR,-21.6403,-41.0511,71.01,91,100,18.39,overcast clouds
687,Sayan,PE,-11.1361,-77.1933,77.38,47,45,8.7,scattered clouds
688,Paraiso,CR,9.8383,-83.8656,73.89,73,87,1.66,overcast clouds
689,Movila Banului,RO,44.9833,26.6833,44.82,69,1,4.18,clear sky
690,Wawa,NG,9.9022,4.4192,80.6,52,99,4.18,overcast clouds
691,Buta,CD,2.7858,24.73,70.3,99,95,1.5,light rain
692,Mankono,CI,8.0586,-6.1897,78.01,75,94,4.54,overcast clouds
693,Cameron Park,US,38.6688,-120.9872,79.32,55,4,1.99,clear sky
694,Havoysund,NO,70.9963,24.6622,40.08,66,100,34.83,overcast clouds
695,Lakes Entrance,AU,-37.8811,147.981,53.17,62,21,13.49,few clouds
